"Time (s)","Sound pressure level (dB)"
6.577569467E1,-6.701299991E1
6.587787429E1,-6.576227786E1
6.598300388E1,-6.785121182E1
6.608963896E1,-6.954415870E1
6.619435271E1,-5.297099863E1
6.630112971E1,-4.753919754E1
6.640551987E1,-4.462731108E1
6.650879771E1,-4.609307284E1
6.661092942E1,-5.063424555E1
6.671272496E1,-4.306761898E1
6.681876079E1,-4.101499086E1
6.692150263E1,NaN
6.702551279E1,-4.030293525E1
6.712731288E1,-4.134514321E1
6.722909129E1,-4.413699696E1
6.733577625E1,-4.173315614E1
6.744187679E1,-4.629497043E1
6.754852987E1,-5.153894605E1
6.765527317E1,-4.390798410E1
6.776059350E1,-4.634104039E1
6.786293338E1,-6.104698377E1
6.796887558E1,-4.422636277E1
6.807502417E1,-4.084030643E1
6.817713971E1,-4.528581655E1
6.828401163E1,-5.130209710E1
6.839067167E1,-5.949776622E1
6.849369442E1,-5.468956373E1
6.860037604E1,-4.806149657E1
6.870555350E1,-4.810033049E1
6.880819146E1,-4.470918075E1
6.891017621E1,-5.266388074E1
6.901690892E1,-5.285223056E1
6.912357154E1,-5.080700031E1
6.922675700E1,-5.292221125E1
6.933237500E1,-4.755995074E1
6.943903629E1,-4.980321075E1
6.954130946E1,-5.403297570E1
6.964325888E1,-5.320529969E1
6.974997413E1,-4.792704565E1
6.985663146E1,-5.004638864E1
6.996109704E1,-5.414859297E1
7.006310025E1,-4.853860085E1
7.016974850E1,-4.588296459E1
7.027447996E1,-4.793620276E1
7.037651721E1,-5.182031545E1
7.048333429E1,-4.999811509E1
7.059007154E1,-4.640101480E1
7.069302283E1,-5.022973371E1
7.079975025E1,-5.197339541E1
7.090557233E1,-5.338989172E1
7.100971458E1,-6.410648771E1
7.111640633E1,-6.387820137E1
7.121904121E1,-5.011389395E1
7.132422617E1,-4.141084147E1
7.142618700E1,-4.213445575E1
7.153288208E1,-4.392180570E1
7.163959725E1,-4.472373809E1
7.174295029E1,-4.672068171E1
7.184965742E1,-5.117116474E1
7.195636825E1,-5.017889200E1
7.205935742E1,-5.231159195E1
7.216308017E1,-5.086991397E1
7.226969904E1,-4.783180962E1
7.237376546E1,-5.231720200E1
7.247571729E1,-6.292245990E1
7.258238867E1,-6.726331749E1
7.268911296E1,-6.560438523E1
7.279228096E1,-6.796078815E1
7.289890208E1,-4.811064988E1
7.300556300E1,-4.819832564E1
7.310900933E1,-5.179244407E1
7.321414129E1,NaN
7.331561196E1,-5.197902627E1
7.342218029E1,-4.493116889E1
7.352555692E1,-4.771104513E1
7.363226304E1,-4.735320197E1
7.373891833E1,-5.090139813E1
7.384211500E1,-4.484178305E1
7.394885300E1,-4.845312983E1
7.405552017E1,-4.374843717E1
7.415866121E1,-4.358922074E1
7.426306746E1,-4.595712875E1
7.436966142E1,-4.998815053E1
7.447530979E1,-5.202640241E1
7.458032579E1,-5.266731028E1
7.468703158E1,-5.950661000E1
7.479174296E1,-6.494552724E1
7.489715017E1,-6.762824996E1
7.500391038E1,-6.622401344E1
7.510627538E1,-6.890406381E1
7.520829429E1,-5.627759095E1
7.531208892E1,-4.290899508E1
7.541874992E1,-5.363779302E1
7.552499875E1,-4.213118839E1
7.563164713E1,-4.445612988E1
7.573366863E1,-4.777373895E1
7.583955400E1,-5.218563969E1
7.594150513E1,-6.348224604E1
7.604820008E1,-6.637381709E1
7.615489408E1,-6.831207002E1
7.626160204E1,-5.937944165E1
7.636839983E1,-4.265312046E1
7.647471167E1,-4.468684977E1
7.658132908E1,-4.252520198E1
7.668312996E1,-4.830250733E1
7.678910133E1,-5.207942578E1
7.689115308E1,-4.761326483E1
7.699792771E1,-4.452965475E1
7.710466925E1,-4.997996454E1
7.720777883E1,-5.308340026E1
7.731450750E1,-6.224553350E1
7.741878533E1,-6.792792594E1
7.752453292E1,-6.759853384E1
7.763116246E1,-4.371563151E1
7.773542796E1,-4.438243174E1
7.784069071E1,-5.137248352E1
7.794451517E1,-4.642730099E1
7.805119675E1,-4.558519648E1
7.815738171E1,-5.298164241E1
7.826305575E1,-4.771447717E1
7.836883733E1,-4.309088490E1
7.847201350E1,-4.727229396E1
7.857401550E1,-5.212217178E1
7.868074125E1,-5.483832758E1
7.878545958E1,-4.927550572E1
7.889059167E1,-5.719592151E1
7.899729254E1,-4.640248548E1
7.910220379E1,-4.877963294E1
7.920520392E1,-6.123186436E1
7.930725492E1,-6.248546895E1
7.941392250E1,-6.731663758E1
7.951875938E1,-4.121156834E1
7.962385092E1,-3.962783189E1
7.973047321E1,-4.375406018E1
7.983544921E1,-4.526047453E1
7.994054371E1,-4.202181333E1
8.004713554E1,-4.685012386E1
8.015210354E1,-5.363376887E1
8.025695063E1,-4.212837010E1
8.036243517E1,-5.142709262E1
8.046822546E1,-6.319845301E1
8.057160458E1,-6.514002901E1
8.067351400E1,-6.539835352E1
8.078013883E1,-6.598980766E1
8.088544038E1,-6.853844548E1
8.098801738E1,-6.931994509E1
8.109005492E1,-6.916454986E1
8.119681104E1,-7.060305256E1
8.130216113E1,-7.002875491E1
8.140550679E1,-6.651783918E1
8.151227450E1,-6.805798145E1
8.161881783E1,-6.814502979E1
8.172090842E1,-6.826606562E1
8.182752513E1,-6.858650800E1
8.193415471E1,-6.331217127E1
8.203888975E1,-3.849617161E1
8.214554358E1,-4.038675784E1
8.225215525E1,-3.934905282E1
8.235396817E1,-4.460425820E1
8.245602742E1,-4.083672470E1
8.256273963E1,-4.635752861E1
8.266875433E1,-5.235877191E1
8.277251463E1,-6.065675619E1
8.287902542E1,-6.468279884E1
8.298544438E1,-4.591136713E1
8.308904529E1,-4.188671196E1
8.319574967E1,-4.376577617E1
8.330219208E1,-4.712030106E1
8.340813517E1,-4.498190698E1
8.351243917E1,-5.417717358E1
8.361880413E1,-4.403956053E1
8.372201883E1,-4.555718480E1
8.382857325E1,-4.796852337E1
8.393533075E1,-5.408765143E1
8.403859638E1,-5.954003686E1
8.414528617E1,-4.609103225E1
8.425193950E1,-4.988629444E1
8.435515463E1,-4.643037393E1
8.446187846E1,-4.567079060E1
8.456425242E1,-4.649343800E1
8.466977125E1,-5.321697087E1
8.477160871E1,-4.497599940E1
8.487833004E1,-4.361720346E1
8.498510196E1,-4.314646016E1
8.508813829E1,-5.017777711E1
8.519487067E1,-5.690115494E1
8.530165633E1,-4.402786427E1
8.540478796E1,-5.149582693E1
8.550873767E1,-4.476403010E1
8.561538717E1,-5.565953964E1
8.571924529E1,-6.701339455E1
8.582114542E1,NaN
