Delay (ms),Autocorrelation (a.u.),sensor,language,tone,participant,script
14.08626797,-7.211742877e-08,autocorrelations,ch,bus,jack,t4
14.10710565,-2.278589216e-08,autocorrelations,ch,bus,jack,t4
14.12794332,-3.935368836e-08,autocorrelations,ch,bus,jack,t4
14.148781,-5.046385269e-08,autocorrelations,ch,bus,jack,t4
14.16961867,-5.498872075e-09,autocorrelations,ch,bus,jack,t4
14.19045635,-6.824227163e-08,autocorrelations,ch,bus,jack,t4
14.21129402,1.089565995e-08,autocorrelations,ch,bus,jack,t4
14.23213169,-6.25924778e-08,autocorrelations,ch,bus,jack,t4
14.25296937,1.664659908e-09,autocorrelations,ch,bus,jack,t4
14.27380704,-3.349389043e-08,autocorrelations,ch,bus,jack,t4
14.29464472,-2.461009716e-08,autocorrelations,ch,bus,jack,t4
14.31548239,3.453116767e-09,autocorrelations,ch,bus,jack,t4
14.33632007,-4.809311725e-08,autocorrelations,ch,bus,jack,t4
14.35715774,2.736833315e-08,autocorrelations,ch,bus,jack,t4
14.37799542,-4.927534837e-08,autocorrelations,ch,bus,jack,t4
14.39883309,2.463143088e-08,autocorrelations,ch,bus,jack,t4
14.41967076,-2.431323228e-08,autocorrelations,ch,bus,jack,t4
14.44050844,1.120444325e-09,autocorrelations,ch,bus,jack,t4
14.46134611,1.279536509e-08,autocorrelations,ch,bus,jack,t4
14.48218379,-2.430876701e-08,autocorrelations,ch,bus,jack,t4
14.50302146,4.072471197e-08,autocorrelations,ch,bus,jack,t4
14.52385914,-3.213346615e-08,autocorrelations,ch,bus,jack,t4
14.54469681,4.541344109e-08,autocorrelations,ch,bus,jack,t4
14.56553449,-1.49906372e-08,autocorrelations,ch,bus,jack,t4
14.58637216,2.726798923e-08,autocorrelations,ch,bus,jack,t4
14.60720984,1.923832065e-08,autocorrelations,ch,bus,jack,t4
14.62804751,5.188407608e-10,autocorrelations,ch,bus,jack,t4
14.64888518,5.184763927e-08,autocorrelations,ch,bus,jack,t4
14.66972286,-1.542707651e-08,autocorrelations,ch,bus,jack,t4
14.69056053,6.438497913e-08,autocorrelations,ch,bus,jack,t4
14.71139821,-6.651426663e-09,autocorrelations,ch,bus,jack,t4
14.73223588,5.047185851e-08,autocorrelations,ch,bus,jack,t4
14.75307356,2.428721764e-08,autocorrelations,ch,bus,jack,t4
14.77391123,2.224816033e-08,autocorrelations,ch,bus,jack,t4
14.79474891,5.93912831e-08,autocorrelations,ch,bus,jack,t4
14.81558658,1.10032266e-09,autocorrelations,ch,bus,jack,t4
14.83642426,7.753283216e-08,autocorrelations,ch,bus,jack,t4
14.85726193,3.312154055e-09,autocorrelations,ch,bus,jack,t4
14.8780996,7.014869331e-08,autocorrelations,ch,bus,jack,t4
14.89893728,2.89118093e-08,autocorrelations,ch,bus,jack,t4
14.91977495,4.466859319e-08,autocorrelations,ch,bus,jack,t4
14.94061263,6.344535247e-08,autocorrelations,ch,bus,jack,t4
14.9614503,1.932095074e-08,autocorrelations,ch,bus,jack,t4
14.98228798,8.708950067e-08,autocorrelations,ch,bus,jack,t4
15.00312565,1.262946456e-08,autocorrelations,ch,bus,jack,t4
15.02396333,8.685433505e-08,autocorrelations,ch,bus,jack,t4
15.044801,3.103350434e-08,autocorrelations,ch,bus,jack,t4
15.06563867,6.434075244e-08,autocorrelations,ch,bus,jack,t4
15.08647635,6.527163754e-08,autocorrelations,ch,bus,jack,t4
15.10731402,3.615177117e-08,autocorrelations,ch,bus,jack,t4
15.1281517,9.363883842e-08,autocorrelations,ch,bus,jack,t4
15.14898937,2.282277653e-08,autocorrelations,ch,bus,jack,t4
15.16982705,1.002171247e-07,autocorrelations,ch,bus,jack,t4
15.19066472,3.446534082e-08,autocorrelations,ch,bus,jack,t4
15.2115024,8.213853221e-08,autocorrelations,ch,bus,jack,t4
15.23234007,6.502801376e-08,autocorrelations,ch,bus,jack,t4
15.25317775,5.370603953e-08,autocorrelations,ch,bus,jack,t4
15.27401542,9.613621358e-08,autocorrelations,ch,bus,jack,t4
15.29485309,3.424225273e-08,autocorrelations,ch,bus,jack,t4
15.31569077,1.098529916e-07,autocorrelations,ch,bus,jack,t4
15.33652844,3.764866925e-08,autocorrelations,ch,bus,jack,t4
15.35736612,9.8368798e-08,autocorrelations,ch,bus,jack,t4
15.37820379,6.310042894e-08,autocorrelations,ch,bus,jack,t4
15.39904147,7.032528905e-08,autocorrelations,ch,bus,jack,t4
15.41987914,9.577368097e-08,autocorrelations,ch,bus,jack,t4
15.44071682,4.457063417e-08,autocorrelations,ch,bus,jack,t4
15.46155449,1.154553114e-07,autocorrelations,ch,bus,jack,t4
15.48239217,4.014902465e-08,autocorrelations,ch,bus,jack,t4
15.50322984,1.103879013e-07,autocorrelations,ch,bus,jack,t4
15.52406751,6.025668541e-08,autocorrelations,ch,bus,jack,t4
15.54490519,8.473128676e-08,autocorrelations,ch,bus,jack,t4
15.56574286,9.353874886e-08,autocorrelations,ch,bus,jack,t4
15.58658054,5.645281199e-08,autocorrelations,ch,bus,jack,t4
15.60741821,1.180639306e-07,autocorrelations,ch,bus,jack,t4
15.62825589,4.495436579e-08,autocorrelations,ch,bus,jack,t4
15.64909356,1.20067468e-07,autocorrelations,ch,bus,jack,t4
15.66993124,5.813472878e-08,autocorrelations,ch,bus,jack,t4
15.69076891,9.858073616e-08,autocorrelations,ch,bus,jack,t4
15.71160658,8.917033849e-08,autocorrelations,ch,bus,jack,t4
15.73244426,6.856145832e-08,autocorrelations,ch,bus,jack,t4
15.75328193,1.179345936e-07,autocorrelations,ch,bus,jack,t4
15.77411961,5.076318471e-08,autocorrelations,ch,bus,jack,t4
15.79495728,1.268013427e-07,autocorrelations,ch,bus,jack,t4
15.81579496,5.733314879e-08,autocorrelations,ch,bus,jack,t4
15.83663263,1.106856133e-07,autocorrelations,ch,bus,jack,t4
15.85747031,8.429956557e-08,autocorrelations,ch,bus,jack,t4
15.87830798,8.14891108e-08,autocorrelations,ch,bus,jack,t4
15.89914566,1.151880154e-07,autocorrelations,ch,bus,jack,t4
15.91998333,5.839295626e-08,autocorrelations,ch,bus,jack,t4
15.940821,1.30548113e-07,autocorrelations,ch,bus,jack,t4
15.96165868,5.746126382e-08,autocorrelations,ch,bus,jack,t4
15.98249635,1.219863997e-07,autocorrelations,ch,bus,jack,t4
16.00333403,7.949480306e-08,autocorrelations,ch,bus,jack,t4
16.0241717,9.525620894e-08,autocorrelations,ch,bus,jack,t4
16.04500938,1.117827431e-07,autocorrelations,ch,bus,jack,t4
16.06584705,6.850988235e-08,autocorrelations,ch,bus,jack,t4
16.08668473,1.335444434e-07,autocorrelations,ch,bus,jack,t4
16.1075224,5.970362815e-08,autocorrelations,ch,bus,jack,t4
16.12836008,1.323431123e-07,autocorrelations,ch,bus,jack,t4
16.14919775,7.581937572e-08,autocorrelations,ch,bus,jack,t4
16.17003542,1.090323223e-07,autocorrelations,ch,bus,jack,t4
16.1908731,1.074592998e-07,autocorrelations,ch,bus,jack,t4
16.21171077,7.984273354e-08,autocorrelations,ch,bus,jack,t4
16.23254845,1.350640083e-07,autocorrelations,ch,bus,jack,t4
16.25338612,6.442667166e-08,autocorrelations,ch,bus,jack,t4
16.2742238,1.409235423e-07,autocorrelations,ch,bus,jack,t4
16.29506147,7.477931534e-08,autocorrelations,ch,bus,jack,t4
16.31589915,1.22543225e-07,autocorrelations,ch,bus,jack,t4
16.33673682,1.045416547e-07,autocorrelations,ch,bus,jack,t4
16.35757449,9.220371842e-08,autocorrelations,ch,bus,jack,t4
16.37841217,1.351703116e-07,autocorrelations,ch,bus,jack,t4
16.39924984,7.196526567e-08,autocorrelations,ch,bus,jack,t4
16.42008752,1.471148431e-07,autocorrelations,ch,bus,jack,t4
16.44092519,7.535121746e-08,autocorrelations,ch,bus,jack,t4
16.46176287,1.340802582e-07,autocorrelations,ch,bus,jack,t4
16.48260054,1.007126982e-07,autocorrelations,ch,bus,jack,t4
16.50343822,1.06299969e-07,autocorrelations,ch,bus,jack,t4
16.52427589,1.318178214e-07,autocorrelations,ch,bus,jack,t4
16.54511357,8.160766369e-08,autocorrelations,ch,bus,jack,t4
16.56595124,1.503105802e-07,autocorrelations,ch,bus,jack,t4
16.58678891,7.657453299e-08,autocorrelations,ch,bus,jack,t4
16.60762659,1.448526506e-07,autocorrelations,ch,bus,jack,t4
16.62846426,9.561019918e-08,autocorrelations,ch,bus,jack,t4
16.64930194,1.193631521e-07,autocorrelations,ch,bus,jack,t4
16.67013961,1.270913053e-07,autocorrelations,ch,bus,jack,t4
16.69097729,9.059074127e-08,autocorrelations,ch,bus,jack,t4
16.71181496,1.509397152e-07,autocorrelations,ch,bus,jack,t4
16.73265264,7.783475409e-08,autocorrelations,ch,bus,jack,t4
16.75349031,1.519249083e-07,autocorrelations,ch,bus,jack,t4
16.77432798,9.10357909e-08,autocorrelations,ch,bus,jack,t4
16.79516566,1.295785894e-07,autocorrelations,ch,bus,jack,t4
16.81600333,1.211540348e-07,autocorrelations,ch,bus,jack,t4
16.83684101,9.971053969e-08,autocorrelations,ch,bus,jack,t4
16.85767868,1.486398763e-07,autocorrelations,ch,bus,jack,t4
16.87851636,8.192720979e-08,autocorrelations,ch,bus,jack,t4
16.89935403,1.56043576e-07,autocorrelations,ch,bus,jack,t4
16.92019171,8.810152755e-08,autocorrelations,ch,bus,jack,t4
16.94102938,1.393473007e-07,autocorrelations,ch,bus,jack,t4
16.96186706,1.135636429e-07,autocorrelations,ch,bus,jack,t4
16.98270473,1.097911293e-07,autocorrelations,ch,bus,jack,t4
17.0035424,1.427443533e-07,autocorrelations,ch,bus,jack,t4
17.02438008,8.630248064e-08,autocorrelations,ch,bus,jack,t4
17.04521775,1.568270502e-07,autocorrelations,ch,bus,jack,t4
17.06605543,8.411356453e-08,autocorrelations,ch,bus,jack,t4
17.0868931,1.467375937e-07,autocorrelations,ch,bus,jack,t4
17.10773078,1.048001213e-07,autocorrelations,ch,bus,jack,t4
17.12856845,1.179656532e-07,autocorrelations,ch,bus,jack,t4
17.14940613,1.344317418e-07,autocorrelations,ch,bus,jack,t4
17.1702438,8.960841017e-08,autocorrelations,ch,bus,jack,t4
17.19108148,1.535876273e-07,autocorrelations,ch,bus,jack,t4
17.21191915,7.963159544e-08,autocorrelations,ch,bus,jack,t4
17.23275682,1.489063605e-07,autocorrelations,ch,bus,jack,t4
17.2535945,9.428374919e-08,autocorrelations,ch,bus,jack,t4
17.27443217,1.232809821e-07,autocorrelations,ch,bus,jack,t4
17.29526985,1.22832064e-07,autocorrelations,ch,bus,jack,t4
17.31610752,9.259796129e-08,autocorrelations,ch,bus,jack,t4
17.3369452,1.454121253e-07,autocorrelations,ch,bus,jack,t4
17.35778287,7.584421535e-08,autocorrelations,ch,bus,jack,t4
17.37862055,1.467568062e-07,autocorrelations,ch,bus,jack,t4
17.39945822,8.215956287e-08,autocorrelations,ch,bus,jack,t4
17.42029589,1.255161572e-07,autocorrelations,ch,bus,jack,t4
17.44113357,1.068786069e-07,autocorrelations,ch,bus,jack,t4
17.46197124,9.32500244e-08,autocorrelations,ch,bus,jack,t4
17.48280892,1.322811931e-07,autocorrelations,ch,bus,jack,t4
17.50364659,7.027181599e-08,autocorrelations,ch,bus,jack,t4
17.52448427,1.407732063e-07,autocorrelations,ch,bus,jack,t4
17.54532194,6.929623502e-08,autocorrelations,ch,bus,jack,t4
17.56615962,1.24422766e-07,autocorrelations,ch,bus,jack,t4
17.58699729,8.967511085e-08,autocorrelations,ch,bus,jack,t4
17.60783497,9.230642983e-08,autocorrelations,ch,bus,jack,t4
17.62867264,1.16242907e-07,autocorrelations,ch,bus,jack,t4
17.64951031,6.386874983e-08,autocorrelations,ch,bus,jack,t4
17.67034799,1.294349852e-07,autocorrelations,ch,bus,jack,t4
17.69118566,5.573886643e-08,autocorrelations,ch,bus,jack,t4
17.71202334,1.194045136e-07,autocorrelations,ch,bus,jack,t4
17.73286101,7.053005617e-08,autocorrelations,ch,bus,jack,t4
17.75369869,9.000095659e-08,autocorrelations,ch,bus,jack,t4
17.77453636,9.653452252e-08,autocorrelations,ch,bus,jack,t4
17.79537404,5.869881202e-08,autocorrelations,ch,bus,jack,t4
17.81621171,1.14753814e-07,autocorrelations,ch,bus,jack,t4
17.83704939,4.257282344e-08,autocorrelations,ch,bus,jack,t4
17.85788706,1.11115546e-07,autocorrelations,ch,bus,jack,t4
17.87872473,5.023282745e-08,autocorrelations,ch,bus,jack,t4
17.89956241,8.563110517e-08,autocorrelations,ch,bus,jack,t4
17.92040008,7.436374382e-08,autocorrelations,ch,bus,jack,t4
17.94123776,5.177978552e-08,autocorrelations,ch,bus,jack,t4
17.96207543,9.709002366e-08,autocorrelations,ch,bus,jack,t4
17.98291311,2.9786e-08,autocorrelations,ch,bus,jack,t4
18.00375078,9.960253587e-08,autocorrelations,ch,bus,jack,t4
18.02458846,3.097671187e-08,autocorrelations,ch,bus,jack,t4
18.04542613,7.809449913e-08,autocorrelations,ch,bus,jack,t4
18.0662638,5.13174604e-08,autocorrelations,ch,bus,jack,t4
18.08710148,4.402607194e-08,autocorrelations,ch,bus,jack,t4
18.10793915,7.44953816e-08,autocorrelations,ch,bus,jack,t4
18.12877683,1.661237756e-08,autocorrelations,ch,bus,jack,t4
18.1496145,8.313304354e-08,autocorrelations,ch,bus,jack,t4
18.17045218,1.020400449e-08,autocorrelations,ch,bus,jack,t4
18.19128985,6.834916374e-08,autocorrelations,ch,bus,jack,t4
18.21212753,2.600966184e-08,autocorrelations,ch,bus,jack,t4
18.2329652,3.635764691e-08,autocorrelations,ch,bus,jack,t4
18.25380288,5.070628953e-08,autocorrelations,ch,bus,jack,t4
18.27464055,4.789557212e-09,autocorrelations,ch,bus,jack,t4
18.29547822,6.475019013e-08,autocorrelations,ch,bus,jack,t4
18.3163159,-8.889962082e-09,autocorrelations,ch,bus,jack,t4
18.33715357,5.571280929e-08,autocorrelations,ch,bus,jack,t4
18.35799125,1.234317288e-09,autocorrelations,ch,bus,jack,t4
18.37882892,2.672311038e-08,autocorrelations,ch,bus,jack,t4
18.3996666,2.45498723e-08,autocorrelations,ch,bus,jack,t4
18.42050427,-6.60915586e-09,autocorrelations,ch,bus,jack,t4
18.44134195,4.290102352e-08,autocorrelations,ch,bus,jack,t4
18.46217962,-2.604728878e-08,autocorrelations,ch,bus,jack,t4
18.4830173,4.135948098e-08,autocorrelations,ch,bus,jack,t4
18.50385497,-2.306475588e-08,autocorrelations,ch,bus,jack,t4
18.52469264,1.749129048e-08,autocorrelations,ch,bus,jack,t4
18.54553032,-2.246369105e-09,autocorrelations,ch,bus,jack,t4
18.56636799,-1.699490967e-08,autocorrelations,ch,bus,jack,t4
18.58720567,1.935806877e-08,autocorrelations,ch,bus,jack,t4
18.60804334,-4.299029819e-08,autocorrelations,ch,bus,jack,t4
18.62888102,2.463188459e-08,autocorrelations,ch,bus,jack,t4
18.64971869,-4.666725057e-08,autocorrelations,ch,bus,jack,t4
18.67055637,5.717948461e-09,autocorrelations,ch,bus,jack,t4
18.69139404,-2.924061771e-08,autocorrelations,ch,bus,jack,t4
18.71223171,-2.832920016e-08,autocorrelations,ch,bus,jack,t4
18.73306939,-6.161865073e-09,autocorrelations,ch,bus,jack,t4
18.75390706,-5.879940895e-08,autocorrelations,ch,bus,jack,t4
18.77474474,4.010730277e-09,autocorrelations,ch,bus,jack,t4
18.79558241,-6.913075108e-08,autocorrelations,ch,bus,jack,t4
18.81642009,-9.166967236e-09,autocorrelations,ch,bus,jack,t4
18.83725776,-5.65924282e-08,autocorrelations,ch,bus,jack,t4
18.85809544,-4.008680161e-08,autocorrelations,ch,bus,jack,t4
18.87893311,-3.363499939e-08,autocorrelations,ch,bus,jack,t4
18.89977079,-7.249746972e-08,autocorrelations,ch,bus,jack,t4
18.92060846,-1.835676996e-08,autocorrelations,ch,bus,jack,t4
18.94144613,-8.896799374e-08,autocorrelations,ch,bus,jack,t4
18.96228381,-2.418948783e-08,autocorrelations,ch,bus,jack,t4
18.98312148,-8.282664273e-08,autocorrelations,ch,bus,jack,t4
19.00395916,-5.054341269e-08,autocorrelations,ch,bus,jack,t4
19.02479683,-6.129549721e-08,autocorrelations,ch,bus,jack,t4
19.04563451,-8.446803365e-08,autocorrelations,ch,bus,jack,t4
19.06647218,-4.160506807e-08,autocorrelations,ch,bus,jack,t4
19.08730986,-1.068246655e-07,autocorrelations,ch,bus,jack,t4
19.10814753,-3.997467702e-08,autocorrelations,ch,bus,jack,t4
19.12898521,-1.066928132e-07,autocorrelations,ch,bus,jack,t4
19.14982288,-6.142841483e-08,autocorrelations,ch,bus,jack,t4
19.17066055,-8.769482182e-08,autocorrelations,ch,bus,jack,t4
19.19149823,-9.51351172e-08,autocorrelations,ch,bus,jack,t4
19.2123359,-6.578816557e-08,autocorrelations,ch,bus,jack,t4
19.23317358,-1.223165007e-07,autocorrelations,ch,bus,jack,t4
19.25401125,-5.86802903e-08,autocorrelations,ch,bus,jack,t4
19.27484893,-1.287777578e-07,autocorrelations,ch,bus,jack,t4
19.2956866,-7.365213368e-08,autocorrelations,ch,bus,jack,t4
19.31652428,-1.144139281e-07,autocorrelations,ch,bus,jack,t4
19.33736195,-1.047795623e-07,autocorrelations,ch,bus,jack,t4
19.35819962,-9.136825407e-08,autocorrelations,ch,bus,jack,t4
19.3790373,-1.349033985e-07,autocorrelations,ch,bus,jack,t4
19.39987497,-7.769358184e-08,autocorrelations,ch,bus,jack,t4
19.42071265,-1.482066969e-07,autocorrelations,ch,bus,jack,t4
19.44155032,-8.50104599e-08,autocorrelations,ch,bus,jack,t4
19.462388,-1.385068907e-07,autocorrelations,ch,bus,jack,t4
19.48322567,-1.125276224e-07,autocorrelations,ch,bus,jack,t4
19.50406335,-1.148349176e-07,autocorrelations,ch,bus,jack,t4
19.52490102,-1.447318195e-07,autocorrelations,ch,bus,jack,t4
19.5457387,-9.53158737e-08,autocorrelations,ch,bus,jack,t4
19.56657637,-1.62994476e-07,autocorrelations,ch,bus,jack,t4
19.58741404,-9.589751343e-08,autocorrelations,ch,bus,jack,t4
19.60825172,-1.581505918e-07,autocorrelations,ch,bus,jack,t4
19.62908939,-1.184585344e-07,autocorrelations,ch,bus,jack,t4
19.64992707,-1.359610227e-07,autocorrelations,ch,bus,jack,t4
19.67076474,-1.5005621e-07,autocorrelations,ch,bus,jack,t4
19.69160242,-1.133082558e-07,autocorrelations,ch,bus,jack,t4
19.71244009,-1.725984315e-07,autocorrelations,ch,bus,jack,t4
19.73327777,-1.064821006e-07,autocorrelations,ch,bus,jack,t4
19.75411544,-1.735976092e-07,autocorrelations,ch,bus,jack,t4
19.77495312,-1.21907489e-07,autocorrelations,ch,bus,jack,t4
19.79579079,-1.548387884e-07,autocorrelations,ch,bus,jack,t4
19.81662846,-1.512171212e-07,autocorrelations,ch,bus,jack,t4
19.83746614,-1.290237547e-07,autocorrelations,ch,bus,jack,t4
19.85830381,-1.775548211e-07,autocorrelations,ch,bus,jack,t4
19.87914149,-1.148587588e-07,autocorrelations,ch,bus,jack,t4
19.89997916,-1.846782388e-07,autocorrelations,ch,bus,jack,t4
19.92081684,-1.229471784e-07,autocorrelations,ch,bus,jack,t4
19.94165451,-1.692014155e-07,autocorrelations,ch,bus,jack,t4
19.96249219,-1.498995439e-07,autocorrelations,ch,bus,jack,t4
19.98332986,-1.416163142e-07,autocorrelations,ch,bus,jack,t4
0.0,2.757851811e-07,autocorrelations,ch,casual,jack,t1
0.02083767452,2.679940384e-07,autocorrelations,ch,casual,jack,t1
0.04167534903,2.663827137e-07,autocorrelations,ch,casual,jack,t1
0.06251302355,2.640603339e-07,autocorrelations,ch,casual,jack,t1
0.08335069806,2.620201107e-07,autocorrelations,ch,casual,jack,t1
0.1041883726,2.575226369e-07,autocorrelations,ch,casual,jack,t1
0.1250260471,2.529535444e-07,autocorrelations,ch,casual,jack,t1
0.1458637216,2.496675101e-07,autocorrelations,ch,casual,jack,t1
0.1667013961,2.462823466e-07,autocorrelations,ch,casual,jack,t1
0.1875390706,2.409269879e-07,autocorrelations,ch,casual,jack,t1
0.2083767452,2.35257332e-07,autocorrelations,ch,casual,jack,t1
0.2292144197,2.306951554e-07,autocorrelations,ch,casual,jack,t1
0.2500520942,2.253853149e-07,autocorrelations,ch,casual,jack,t1
0.2708897687,2.196043845e-07,autocorrelations,ch,casual,jack,t1
0.2917274432,2.127124415e-07,autocorrelations,ch,casual,jack,t1
0.3125651177,2.062154492e-07,autocorrelations,ch,casual,jack,t1
0.3334027922,1.99871675e-07,autocorrelations,ch,casual,jack,t1
0.3542404668,1.933317014e-07,autocorrelations,ch,casual,jack,t1
0.3750781413,1.864789411e-07,autocorrelations,ch,casual,jack,t1
0.3959158158,1.79920379e-07,autocorrelations,ch,casual,jack,t1
0.4167534903,1.732577574e-07,autocorrelations,ch,casual,jack,t1
0.4375911648,1.663078253e-07,autocorrelations,ch,casual,jack,t1
0.4584288393,1.591661077e-07,autocorrelations,ch,casual,jack,t1
0.4792665139,1.519330833e-07,autocorrelations,ch,casual,jack,t1
0.5001041884,1.443532441e-07,autocorrelations,ch,casual,jack,t1
0.5209418629,1.373516483e-07,autocorrelations,ch,casual,jack,t1
0.5417795374,1.295714725e-07,autocorrelations,ch,casual,jack,t1
0.5626172119,1.221667704e-07,autocorrelations,ch,casual,jack,t1
0.5834548864,1.143973261e-07,autocorrelations,ch,casual,jack,t1
0.604292561,1.067319876e-07,autocorrelations,ch,casual,jack,t1
0.6251302355,9.879438632e-08,autocorrelations,ch,casual,jack,t1
0.64596791,9.141568681e-08,autocorrelations,ch,casual,jack,t1
0.6668055845,8.368054436e-08,autocorrelations,ch,casual,jack,t1
0.687643259,7.620570899e-08,autocorrelations,ch,casual,jack,t1
0.7084809335,6.854072982e-08,autocorrelations,ch,casual,jack,t1
0.729318608,6.095442729e-08,autocorrelations,ch,casual,jack,t1
0.7501562826,5.343258006e-08,autocorrelations,ch,casual,jack,t1
0.7709939571,4.566335394e-08,autocorrelations,ch,casual,jack,t1
0.7918316316,3.861879061e-08,autocorrelations,ch,casual,jack,t1
0.8126693061,3.155151089e-08,autocorrelations,ch,casual,jack,t1
0.8335069806,2.448576182e-08,autocorrelations,ch,casual,jack,t1
0.8543446551,1.733935156e-08,autocorrelations,ch,casual,jack,t1
0.8751823297,1.068476364e-08,autocorrelations,ch,casual,jack,t1
0.8960200042,4.256831352e-09,autocorrelations,ch,casual,jack,t1
0.9168576787,-2.451477568e-09,autocorrelations,ch,casual,jack,t1
